Image File,Y Channel Value
MagPi079.00022.01,224.43199920654297
MagPi079.00032.02,159.50304412841797
MagPi079.00052.02,179.82393264770508
MagPi086.00007.02,195.44690704345703
MagPi086.00071.02,23.38232421875
MagPi086.00097.02,156.79559707641602
MagPi089.00014.02,191.54779052734375
MagPi089.00017.01,90.12043380737305
MagPi089.00049.01,89.04845809936523
MagPi089.00066.01,195.99777221679688
MagPi089.00075.01,127.86841583251953
MagPi089.00083.02,233.93496322631836
MagPi089.00089.02,88.72330856323242
MagPi091.00003.01,234.4948387145996
MagPi091.00023.01,51.1407356262207
MagPi091.00049.01,213.079833984375
MagPi091.00079.01,160.19971466064453
MagPi091.00082.01,212.40313339233398
MagPi092.00002.02,59.700260162353516
MagPi092.00028.02,129.46372985839844
MagPi092.00034.01,214.68895721435547
MagPi092.00053.02,240.4593505859375
MagPi092.00058.01,224.4096450805664
MagPi092.00062.01,178.9964714050293
MagPi092.00062.02,223.0386734008789
MagPi092.00067.01,147.05372619628906
MagPi093.00004.02,132.01276397705078
MagPi093.00060.01,222.09117889404297
MagPi093.00080.01,181.72351455688477
MagPi093.00086.02,176.74197387695312
MagPi094.00011.01,106.91955947875977
MagPi094.00024.01,176.7781982421875
MagPi094.00054.01,216.30997848510742
MagPi094.00069.02,186.56916046142578
MagPi094.00071.02,197.68842315673828
MagPi094.00087.02,164.88680267333984
MagPi095.00007.01,37.22495651245117
MagPi095.00029.01,193.44171905517578
MagPi095.00030.01,78.11999893188477
MagPi095.00030.02,37.63561248779297
MagPi095.00055.01,29.3397216796875
MagPi095.00062.02,233.0284767150879
MagPi095.00069.01,131.39158630371094
MagPi095.00080.02,203.0384063720703
MagPi095.00081.02,186.45536041259766
MagPi095.00089.02,175.11274337768555
MagPi096.00022.01,226.97250747680664
MagPi096.00035.01,135.18021392822266
MagPi096.00044.02,150.5140266418457
MagPi096.00089.01,173.5710105895996
MagPi096.00089.02,141.50352096557617
MagPi096.00090.02,232.78633880615234
MagPi096.00094.02,166.4045753479004
MagPi097.00013.02,177.0208282470703
MagPi097.00021.02,183.1649055480957
MagPi097.00022.01,84.13428115844727
MagPi097.00046.01,104.34800338745117
MagPi097.00055.02,232.18935012817383
MagPi097.00059.02,233.5812644958496
MagPi097.00078.02,231.50531387329102
MagPi097.00095.02,210.6744384765625
MagPi098.00022.02,165.1823501586914
MagPi098.00023.01,58.861717224121094
MagPi098.00080.01,186.3958969116211
MagPi098.00085.01,79.12199020385742
MagPi098.00095.01,195.5879135131836
MagPi098.00099.01,188.61791610717773
MagPi099.00017.01,224.8903350830078
MagPi099.00022.01,226.9942855834961
MagPi099.00037.01,100.3593978881836
MagPi099.00039.02,57.986942291259766
MagPi099.00052.01,220.36537551879883
MagPi099.00072.02,153.32656478881836
MagPi099.00080.01,199.2676658630371
MagPi100.00013.01,141.7023468017578
MagPi100.00027.02,204.5726661682129
MagPi100.00045.01,192.8703842163086
MagPi100.00049.01,171.8128204345703
MagPi100.00061.02,205.9729232788086
MagPi100.00066.02,231.52240753173828
MagPi100.00068.01,221.07959747314453
MagPi100.00074.01,209.65575790405273
MagPi100.00088.02,165.31231689453125
MagPi100.00090.01,226.30966567993164
MagPi101.00007.01,189.40620803833008
MagPi101.00009.02,62.16939926147461
MagPi101.00050.02,231.61699295043945
MagPi101.00094.02,65.74045944213867
MagPi101.00099.01,137.27487182617188
MagPi103.00011.02,32.92802047729492
MagPi103.00014.02,77.3624153137207
MagPi103.00021.01,30.322715759277344
MagPi103.00046.01,233.23701095581055
MagPi103.00046.02,242.72757720947266
MagPi103.00047.01,215.9967498779297
MagPi104.00030.01,217.45875930786133
MagPi104.00070.01,151.23843383789062
MagPi104.00083.02,228.30379104614258
MagPi104.00098.01,222.25988388061523
MagPi105.00017.02,38.43177032470703
MagPi105.00024.02,129.01809310913086
MagPi105.00042.02,233.72132873535156
MagPi105.00043.02,48.77434158325195
MagPi105.00071.02,153.15158462524414
MagPi106.00010.02,219.12885665893555
MagPi106.00072.01,146.47935485839844
MagPi107.00012.02,194.7063751220703
MagPi108.00044.01,237.13939666748047
MagPi108.00064.01,222.72646713256836
MagPi108.00067.01,136.1782112121582
MagPi108.00071.01,125.5592041015625
MagPi108.00077.01,84.32054138183594
MagPi108.00078.01,153.9445915222168
MagPi108.00090.02,152.22085571289062
MagPi110.00012.01,99.76959991455078
MagPi110.00013.01,92.81338882446289
MagPi110.00034.02,176.19954299926758
MagPi110.00045.02,225.09296798706055
MagPi112.00006.01,147.48579025268555
MagPi112.00017.02,155.9288558959961
MagPi112.00031.02,161.19293975830078
MagPi112.00067.02,137.88607025146484
MagPi112.00072.02,180.10565185546875
MagPi112.00082.01,98.58882141113281
MagPi112.00084.02,199.70435333251953
MagPi112.00085.01,176.65779876708984
MagPi112.00088.01,243.6840591430664
MagPi113.00048.01,82.05765151977539
MagPi113.00068.02,43.89995574951172
MagPi113.00070.02,29.890052795410156
RaspberryPiBeginnersGuide4thEdition.00008.02,221.17394638061523
RaspberryPiBeginnersGuide4thEdition.00030.02,240.61545944213867
RaspberryPiBeginnersGuide4thEdition.00049.01,203.07998275756836
RaspberryPiBeginnersGuide4thEdition.00064.01,210.9622573852539
RaspberryPiBeginnersGuide4thEdition.00065.01,201.1884536743164
RaspberryPiBeginnersGuide4thEdition.00082.02,244.26263046264648
RaspberryPiBeginnersGuide4thEdition.00148.02,233.2794647216797
RaspberryPiBeginnersGuide4thEdition.00172.01,240.90546798706055
RaspberryPiBeginnersGuide4thEdition.00193.02,238.64889907836914
RaspberryPiBeginnersGuide4thEdition.00215.01,227.57212829589844
RaspberryPiCameraGuide.00017.02,210.76911163330078
RaspberryPiCameraGuide.00024.02,217.24673461914062
RaspberryPiCameraGuide.00051.02,218.26709747314453
RaspberryPiCameraGuide.00073.02,103.2471923828125
RaspberryPiCameraGuide.00081.01,195.87504959106445
RaspberryPiCameraGuide.00083.02,202.9707908630371
TheOfficialRaspberryPiHandbook2022.00071.01,21.571269989013672
TheOfficialRaspberryPiHandbook2022.00073.01,137.64777374267578
TheOfficialRaspberryPiHandbook2022.00088.01,69.61774063110352
TheOfficialRaspberryPiHandbook2022.00135.02,227.5080108642578
TheOfficialRaspberryPiHandbook2022.00140.02,104.39791870117188
TheOfficialRaspberryPiHandbook2022.00141.02,156.87366104125977
TheOfficialRaspberryPiHandbook2022.00167.02,99.26503372192383
WearableTechProjects.00004.02,202.41936874389648
WearableTechProjects.00046.01,224.38399505615234
WearableTechProjects.00052.01,13.401863098144531
WearableTechProjects.00074.01,219.76178741455078
WearableTechProjects.00110.02,202.71759796142578
WearableTechProjects.00118.01,12.944351196289062
WearableTechProjects.00153.01,188.0729217529297
Wireframe46.00023.02,184.76918411254883
Wireframe46.00076.01,185.14810180664062
Wireframe46.00080.01,163.0521469116211
Wireframe46.00092.02,196.58833694458008
Wireframe46.00116.02,14.282848358154297
Wireframe47.00006.01,10.576286315917969
Wireframe47.00009.01,51.58771514892578
Wireframe47.00011.02,122.65301895141602
Wireframe47.00032.01,202.5277976989746
Wireframe47.00034.02,192.13809204101562
Wireframe47.00054.01,206.27268981933594
Wireframe47.00102.02,230.98791122436523
Wireframe47.00113.01,76.76897811889648
Wireframe48.00045.01,127.04771423339844
Wireframe48.00048.02,138.61404037475586
Wireframe48.00070.01,65.20601654052734
Wireframe48.00075.01,87.60371017456055
Wireframe48.00077.02,148.82197189331055
Wireframe48.00082.01,227.37319946289062
Wireframe48.00086.01,67.2625503540039
Wireframe48.00092.01,229.29150772094727
Wireframe48.00100.02,226.27872848510742
Wireframe50.00007.02,94.00302505493164
Wireframe50.00017.02,168.42572402954102
Wireframe50.00044.02,115.57222366333008
Wireframe50.00086.01,114.22488784790039
Wireframe50.00111.01,112.39058303833008
Wireframe50.00113.01,90.9167594909668
Wireframe50.00116.02,24.975940704345703
Wireframe51.00021.02,221.68927001953125
Wireframe51.00047.01,206.5182113647461
Wireframe51.00049.01,136.16239547729492
Wireframe51.00057.01,191.02084350585938
Wireframe51.00067.02,226.8746795654297
Wireframe51.00084.02,11.713665008544922
Wireframe53.00015.01,95.41085433959961
Wireframe53.00035.02,184.51819229125977
Wireframe53.00037.01,188.22039031982422
Wireframe53.00046.01,228.18867874145508
Wireframe53.00057.02,214.5225715637207
Wireframe53.00063.01,231.71366500854492
Wireframe53.00066.01,225.01229858398438
Wireframe53.00070.01,237.21890258789062
Wireframe53.00086.02,225.7587776184082
Wireframe53.00102.01,185.48744201660156
Wireframe56.00003.01,219.64376068115234
Wireframe56.00007.02,157.7941017150879
Wireframe56.00024.02,144.40715789794922
Wireframe56.00049.02,99.43475341796875
Wireframe56.00067.01,222.20748138427734
Wireframe56.00108.02,202.79442977905273
Wireframe57.00016.02,167.3783416748047
Wireframe57.00063.01,124.47714233398438
Wireframe57.00065.01,238.50730895996094
Wireframe57.00090.01,138.2073211669922
scanner01_003,18.5545654296875
scanner01_045,169.7291603088379
scanner01_054,97.25587463378906
scanner01_070,189.3272476196289
scanner01_100,89.42180252075195
scanner01_146,143.34851455688477
scanner01_161,208.38344192504883
scanner02_001,49.407676696777344
scanner02_061,183.5880889892578
scanner02_063,153.48380279541016
scanner02_137,143.57098388671875
scanner03_052,15.04098129272461
scanner03_084,39.338077545166016
scanner03_106,37.031551361083984
scanner03_115,135.12689208984375
scanner03_131,116.06269454956055
scanner03_142,205.44954299926758
scanner03_156,215.3161735534668
scanner03_179,129.36772537231445
scanner04_007,116.04902648925781
scanner04_013,234.77297973632812
scanner04_015,42.301883697509766
scanner04_037,126.8563003540039
