Image File,Y Channel Value
HackSpace47.00104.01,153.15613174438477
HackSpace50.00062.01,47.935279846191406
HackSpace50.00090.01,181.00128555297852
HackSpace51.00023.01,154.45733642578125
HackSpace51.00033.02,65.53446197509766
HackSpace51.00066.02,187.03131866455078
HackSpace51.00071.01,110.7420539855957
HackSpace51.00071.02,225.1535873413086
HackSpace51.00109.02,189.67431640625
MagPi047.00027.01,74.48612213134766
MagPi047.00028.01,26.61307144165039
MagPi047.00031.02,134.61246490478516
MagPi047.00044.01,217.7438621520996
MagPi047.00054.01,164.73978805541992
MagPi047.00076.01,98.54840469360352
MagPi047.00096.01,208.51189804077148
MagPi048.00004.02,128.58604049682617
MagPi048.00037.01,111.9871597290039
MagPi048.00047.02,228.4477767944336
MagPi048.00048.02,88.82919692993164
MagPi048.00084.02,170.5821876525879
MagPi048.00090.02,142.09661102294922
MagPi049.00006.01,219.48192977905273
MagPi049.00018.01,151.11589431762695
MagPi049.00033.01,97.62614822387695
MagPi049.00036.02,85.0747299194336
MagPi049.00045.01,221.04282760620117
MagPi049.00058.01,164.91330337524414
MagPi049.00071.02,52.55435562133789
MagPi049.00091.01,107.40375518798828
MagPi050.00018.01,33.70237731933594
MagPi050.00045.01,162.41493606567383
MagPi050.00061.01,231.1364631652832
MagPi050.00064.01,202.94467163085938
MagPi050.00093.02,163.05474090576172
MagPi050.00095.02,111.98260116577148
MagPi051.00010.01,165.13057327270508
MagPi051.00026.02,35.43027114868164
MagPi051.00040.02,168.4255485534668
MagPi051.00053.02,219.87859725952148
MagPi051.00082.02,192.37845993041992
MagPi051.00087.02,185.1380157470703
MagPi051.00097.01,123.40540313720703
MagPi052.00003.01,198.37368774414062
MagPi052.00004.01,165.3628807067871
MagPi052.00016.01,122.64669036865234
MagPi052.00019.02,139.02057647705078
MagPi052.00025.02,164.6590232849121
MagPi052.00088.02,84.10463333129883
MagPi056.00033.01,183.07728576660156
MagPi056.00034.02,70.22740936279297
MagPi056.00074.01,203.28848266601562
MagPi056.00076.02,215.2203483581543
MagPi056.00079.01,190.93088912963867
MagPi056.00079.02,202.42090606689453
MagPi056.00089.02,180.28144073486328
MagPi056.00093.01,172.59048080444336
MagPi057.00006.02,59.63066101074219
MagPi057.00034.01,141.3912353515625
MagPi057.00055.01,133.89116287231445
MagPi057.00057.01,212.2508544921875
MagPi057.00073.02,173.5329818725586
MagPi058.00030.01,57.98752975463867
MagPi058.00031.02,209.05682373046875
MagPi058.00041.02,87.52434921264648
MagPi058.00082.02,175.5795135498047
MagPi058.00086.02,59.714942932128906
MagPi058.00089.01,12.186885833740234
MagPi058.00098.01,221.2492790222168
MagPi058.00099.01,41.36458206176758
MagPi059.00018.01,152.9559326171875
MagPi059.00034.01,175.1415672302246
MagPi059.00059.01,190.9211311340332
MagPi059.00078.02,188.67450332641602
MagPi059.00095.02,148.7908706665039
MagPi060.00022.01,188.28871154785156
MagPi060.00042.01,131.864013671875
MagPi060.00056.02,224.2955665588379
MagPi060.00058.02,224.61915588378906
MagPi060.00069.02,178.44046783447266
MagPi061.00016.02,99.96358871459961
MagPi061.00027.01,75.06241989135742
MagPi061.00064.01,186.86098098754883
MagPi061.00074.01,193.03670501708984
MagPi061.00084.02,111.51299667358398
MagPi061.00091.02,148.97710418701172
MagPi061.00096.01,173.42191696166992
MagPi062.00004.02,151.98872756958008
MagPi062.00077.01,124.2095718383789
MagPi062.00099.02,57.28901290893555
MagPi063.00007.01,145.1689796447754
MagPi063.00028.01,66.46124649047852
MagPi063.00037.02,76.68161392211914
MagPi063.00054.02,138.47507858276367
MagPi063.00075.02,184.63824462890625
MagPi064.00046.02,225.48471450805664
MagPi064.00050.01,219.03869247436523
MagPi064.00055.01,191.47771072387695
MagPi064.00062.01,81.50905227661133
MagPi064.00071.01,159.42071151733398
MagPi064.00098.01,194.04644393920898
MagPi065.00047.01,218.6419334411621
MagPi065.00057.01,216.22763442993164
MagPi066.00004.02,90.33047866821289
MagPi066.00033.02,151.72197723388672
MagPi066.00055.01,213.3626937866211
MagPi066.00057.02,62.86195373535156
MagPi066.00064.01,53.53031921386719
MagPi066.00073.01,196.9158592224121
MagPi066.00074.01,134.24536514282227
MagPi066.00088.01,117.49794006347656
MagPi067.00006.02,190.17882919311523
MagPi067.00048.01,155.06082153320312
MagPi067.00058.01,155.78795623779297
MagPi067.00073.01,153.26181411743164
MagPi068.00056.02,222.82477951049805
MagPi068.00064.02,100.79165649414062
MagPi068.00070.01,144.92329788208008
MagPi068.00086.01,141.51476669311523
MagPi068.00093.02,105.55793762207031
MagPi070.00007.01,39.02202606201172
MagPi070.00041.01,192.2225799560547
MagPi070.00063.01,183.23180770874023
MagPi070.00072.02,208.7698516845703
MagPi070.00100.02,229.6751594543457
MagPi071.00046.02,66.81892776489258
MagPi071.00047.01,143.75336074829102
MagPi071.00053.01,213.70979690551758
MagPi071.00065.02,211.7582778930664
MagPi071.00090.02,61.22336196899414
MagPi072.00021.01,129.93904876708984
MagPi072.00054.01,202.0591926574707
MagPi072.00057.02,223.50054550170898
MagPi072.00071.01,20.40915298461914
MagPi072.00072.02,20.107887268066406
MagPi072.00074.02,212.7616844177246
MagPi072.00097.01,135.08938217163086
MagPi073.00021.01,158.9796371459961
MagPi073.00052.02,223.13757705688477
MagPi073.00061.02,147.7173728942871
MagPi073.00100.02,89.8143196105957
MagPi074.00004.02,168.45775604248047
MagPi074.00006.01,161.28143310546875
MagPi074.00026.01,165.4487075805664
MagPi074.00027.02,164.86941146850586
MagPi074.00031.01,186.30706787109375
MagPi074.00064.01,184.9974021911621
MagPi074.00075.02,9.357696533203125
MagPi074.00079.01,110.26544570922852
MagPi075.00055.01,245.1423797607422
MagPi075.00059.02,241.15468215942383
MagPi075.00060.01,241.51623153686523
MagPi075.00083.02,195.80675888061523
MagPi075.00086.01,231.75879669189453
MagPi075.00087.02,90.28490829467773
MagPi076.00043.02,229.8694076538086
MagPi076.00068.01,188.97869110107422
MagPi076.00080.02,204.50320434570312
MagPi077.00007.02,198.31916427612305
MagPi077.00054.01,191.79244995117188
MagPi077.00077.02,207.9259376525879
MagPi077.00083.02,191.14806747436523
MagPi079.00002.01,197.86427307128906
MagPi079.00011.02,223.9330825805664
MagPi079.00015.02,44.29729461669922
MagPi079.00022.01,224.93076705932617
MagPi079.00032.02,159.84146118164062
MagPi079.00052.02,178.28240203857422
MagPi086.00007.02,194.4800796508789
MagPi086.00071.02,22.518844604492188
MagPi086.00097.02,156.7654037475586
MagPi089.00014.02,191.68502807617188
MagPi089.00017.01,92.38622665405273
MagPi089.00049.01,89.65310668945312
MagPi089.00066.01,191.75271606445312
MagPi089.00075.01,124.98627090454102
MagPi089.00083.02,234.3804817199707
MagPi089.00089.02,87.43559265136719
MagPi091.00003.01,234.7541618347168
MagPi091.00023.01,55.1424674987793
MagPi091.00049.01,213.48230361938477
MagPi091.00079.01,160.42748641967773
MagPi091.00082.01,213.02296447753906
MagPi092.00002.02,61.829105377197266
MagPi092.00028.02,128.58484649658203
MagPi092.00034.01,214.65283203125
MagPi092.00053.02,240.66556930541992
MagPi092.00058.01,224.84063339233398
MagPi092.00062.01,176.2001495361328
MagPi092.00062.02,223.65255737304688
MagPi092.00067.01,146.57412338256836
MagPi093.00004.02,133.3794174194336
MagPi093.00060.01,222.38966751098633
MagPi093.00080.01,181.5893211364746
MagPi093.00086.02,177.1730728149414
MagPi094.00011.01,104.6975212097168
MagPi094.00024.01,177.3629493713379
MagPi094.00054.01,216.76563262939453
MagPi094.00069.02,183.51432037353516
MagPi094.00071.02,197.76321029663086
MagPi094.00087.02,166.4248390197754
MagPi095.00007.01,42.19881057739258
MagPi095.00029.01,192.57009887695312
MagPi095.00030.01,78.78414154052734
MagPi095.00030.02,38.21207046508789
MagPi095.00055.01,28.76971435546875
MagPi095.00062.02,232.90610885620117
MagPi095.00069.01,131.68589401245117
MagPi095.00080.02,203.69504928588867
MagPi095.00081.02,187.05306243896484
MagPi095.00089.02,174.96894454956055
MagPi096.00022.01,227.29798889160156
MagPi096.00035.01,135.52024459838867
MagPi096.00044.02,153.8424949645996
MagPi096.00089.01,176.5119514465332
MagPi096.00089.02,141.59206008911133
MagPi096.00090.02,233.48202896118164
MagPi096.00094.02,164.60670471191406
MagPi097.00013.02,176.53116607666016
MagPi097.00021.02,182.10340881347656
MagPi097.00022.01,85.43156814575195
MagPi097.00046.01,104.38831329345703
MagPi097.00055.02,233.36055374145508
MagPi097.00059.02,228.43354034423828
MagPi097.00078.02,231.72818756103516
MagPi097.00095.02,202.57051467895508
MagPi098.00022.02,165.50083541870117
MagPi098.00023.01,60.12991714477539
MagPi098.00080.01,186.3062400817871
MagPi098.00085.01,80.6385383605957
MagPi098.00095.01,196.2640838623047
MagPi098.00099.01,184.00810623168945
MagPi099.00017.01,224.96658325195312
MagPi099.00022.01,227.60007095336914
MagPi099.00037.01,101.37078094482422
MagPi099.00039.02,57.55142593383789
MagPi099.00052.01,221.32596588134766
MagPi099.00072.02,155.01797103881836
MagPi099.00080.01,198.99969863891602
MagPi100.00013.01,143.55303192138672
MagPi100.00027.02,204.902587890625
MagPi100.00045.01,189.97595977783203
MagPi100.00049.01,172.84611892700195
MagPi100.00061.02,206.55072402954102
MagPi100.00066.02,231.73780059814453
MagPi100.00068.01,221.87466049194336
MagPi100.00074.01,210.16625595092773
MagPi100.00088.02,167.78311920166016
MagPi100.00090.01,226.7268524169922
MagPi101.00007.01,185.6168212890625
MagPi101.00009.02,62.72270202636719
MagPi101.00050.02,227.81468200683594
MagPi101.00094.02,63.137691497802734
MagPi101.00099.01,135.24087142944336
MagPi103.00011.02,36.91649627685547
MagPi103.00014.02,78.6067123413086
MagPi103.00021.01,31.068138122558594
MagPi103.00046.01,233.26178741455078
MagPi103.00046.02,243.09772872924805
MagPi103.00047.01,215.79561614990234
MagPi104.00030.01,218.40741729736328
MagPi104.00070.01,151.81019592285156
MagPi104.00083.02,229.11107635498047
MagPi104.00098.01,222.49650955200195
MagPi105.00017.02,41.18794250488281
MagPi105.00024.02,130.5474624633789
MagPi105.00042.02,234.1002197265625
MagPi105.00043.02,48.70549392700195
MagPi105.00071.02,153.11919021606445
MagPi106.00010.02,219.4556999206543
MagPi106.00072.01,150.05481719970703
MagPi107.00012.02,195.78309631347656
MagPi108.00044.01,237.21674346923828
MagPi108.00064.01,223.21946716308594
MagPi108.00067.01,138.14563369750977
MagPi108.00071.01,131.8270606994629
MagPi108.00077.01,90.33346176147461
MagPi108.00078.01,157.86782455444336
MagPi108.00090.02,153.1337127685547
MagPi110.00012.01,101.4776611328125
MagPi110.00013.01,93.77792739868164
MagPi110.00034.02,176.59558486938477
MagPi110.00045.02,225.7544937133789
MagPi112.00006.01,149.0764045715332
MagPi112.00017.02,156.79047012329102
MagPi112.00031.02,159.33929443359375
MagPi112.00067.02,138.36351013183594
MagPi112.00072.02,179.38991165161133
MagPi112.00082.01,98.78090286254883
MagPi112.00084.02,200.54388809204102
MagPi112.00085.01,173.16810989379883
MagPi112.00088.01,243.43164443969727
MagPi113.00048.01,81.7845573425293
MagPi113.00068.02,45.11091995239258
MagPi113.00070.02,31.044403076171875
RaspberryPiBeginnersGuide4thEdition.00008.02,221.5667610168457
RaspberryPiBeginnersGuide4thEdition.00030.02,240.39089965820312
RaspberryPiBeginnersGuide4thEdition.00049.01,205.12970733642578
RaspberryPiBeginnersGuide4thEdition.00064.01,210.6893768310547
RaspberryPiBeginnersGuide4thEdition.00065.01,202.93887329101562
RaspberryPiBeginnersGuide4thEdition.00082.02,244.1115951538086
RaspberryPiBeginnersGuide4thEdition.00148.02,233.45174407958984
RaspberryPiBeginnersGuide4thEdition.00172.01,240.38214492797852
RaspberryPiBeginnersGuide4thEdition.00193.02,239.03250885009766
RaspberryPiBeginnersGuide4thEdition.00215.01,227.80716705322266
RaspberryPiCameraGuide.00017.02,211.351806640625
RaspberryPiCameraGuide.00024.02,217.9457244873047
RaspberryPiCameraGuide.00051.02,218.78157806396484
RaspberryPiCameraGuide.00073.02,104.09305953979492
RaspberryPiCameraGuide.00081.01,188.81422805786133
RaspberryPiCameraGuide.00083.02,198.74336624145508
TheOfficialRaspberryPiHandbook2022.00071.01,23.158451080322266
TheOfficialRaspberryPiHandbook2022.00073.01,141.54194259643555
TheOfficialRaspberryPiHandbook2022.00088.01,71.82549285888672
TheOfficialRaspberryPiHandbook2022.00135.02,227.5611686706543
TheOfficialRaspberryPiHandbook2022.00140.02,105.4579086303711
TheOfficialRaspberryPiHandbook2022.00141.02,157.10090255737305
TheOfficialRaspberryPiHandbook2022.00167.02,99.60359573364258
WearableTechProjects.00004.02,201.75481796264648
WearableTechProjects.00046.01,224.43788146972656
WearableTechProjects.00052.01,13.617874145507812
WearableTechProjects.00074.01,218.9524269104004
WearableTechProjects.00110.02,203.05056381225586
WearableTechProjects.00118.01,12.70461654663086
WearableTechProjects.00153.01,184.04209518432617
Wireframe46.00023.02,185.84171676635742
Wireframe46.00076.01,176.0406150817871
Wireframe46.00080.01,164.83085250854492
Wireframe46.00092.02,197.5183868408203
Wireframe46.00116.02,14.103981018066406
Wireframe47.00006.01,10.703369140625
Wireframe47.00009.01,53.41808319091797
Wireframe47.00011.02,124.71985244750977
Wireframe47.00032.01,199.5305404663086
Wireframe47.00034.02,192.64967346191406
Wireframe47.00054.01,206.6085662841797
Wireframe47.00102.02,231.4467887878418
Wireframe47.00113.01,77.38546371459961
Wireframe48.00045.01,129.68688201904297
Wireframe48.00048.02,139.02389907836914
Wireframe48.00070.01,66.75712966918945
Wireframe48.00075.01,94.48400115966797
Wireframe48.00077.02,144.0924835205078
Wireframe48.00082.01,228.8471908569336
Wireframe48.00086.01,73.70111465454102
Wireframe48.00092.01,229.74346542358398
Wireframe48.00100.02,227.17027282714844
Wireframe50.00007.02,95.09310150146484
Wireframe50.00017.02,169.64682006835938
Wireframe50.00044.02,118.23533248901367
Wireframe50.00086.01,115.03948211669922
Wireframe50.00111.01,112.89850616455078
Wireframe50.00113.01,91.87763977050781
Wireframe50.00116.02,25.07980728149414
Wireframe51.00021.02,221.8375587463379
Wireframe51.00047.01,207.17683029174805
Wireframe51.00049.01,136.9876480102539
Wireframe51.00057.01,190.4307098388672
Wireframe51.00067.02,227.59286880493164
Wireframe51.00084.02,10.67828369140625
Wireframe53.00015.01,85.23501586914062
Wireframe53.00035.02,183.08234405517578
Wireframe53.00037.01,188.73497009277344
Wireframe53.00046.01,228.95396423339844
Wireframe53.00057.02,215.06040573120117
Wireframe53.00063.01,232.3086700439453
Wireframe53.00066.01,225.83825302124023
Wireframe53.00070.01,238.12226486206055
Wireframe53.00086.02,226.3644561767578
Wireframe53.00102.01,185.69876098632812
Wireframe56.00003.01,220.08413314819336
Wireframe56.00007.02,169.3516960144043
Wireframe56.00024.02,145.1938247680664
Wireframe56.00049.02,99.04912948608398
Wireframe56.00067.01,221.45619201660156
Wireframe56.00108.02,203.44284057617188
Wireframe57.00016.02,167.9188690185547
Wireframe57.00063.01,124.57249450683594
Wireframe57.00065.01,239.31348419189453
Wireframe57.00090.01,139.8767318725586
scanner01_003,18.62310791015625
scanner01_045,170.73919296264648
scanner01_054,95.5318489074707
scanner01_070,190.71328353881836
scanner01_100,89.32613754272461
scanner01_146,145.36212539672852
scanner01_161,209.48645401000977
scanner02_001,49.946128845214844
scanner02_061,185.12044143676758
scanner02_063,154.4848861694336
scanner02_137,144.14450073242188
scanner03_052,14.398212432861328
scanner03_084,41.083641052246094
scanner03_106,38.235111236572266
scanner03_115,136.46463775634766
scanner03_131,115.83252716064453
scanner03_142,208.95239639282227
scanner03_156,205.47588729858398
scanner03_179,127.38595199584961
scanner04_007,110.93550109863281
scanner04_013,235.0887908935547
scanner04_015,43.825679779052734
scanner04_037,133.67344665527344
